CEP_inicial,Latitude_inicial,Longitude_inicial,Dia_do_voo,Hora_inicial,Velocidade,CEP_final,Latitude_final,Longitude_final,Pouso,Hora_final
81170662.0,-25.5172792272985,-49.3183728182903,1,18:57:29,60,81250610.0,-25.4933426909383,-49.3409114723655,NÃO,19:00:41
81250610.0,-25.4933426909383,-49.3409114723655,2,06:00:00,88,81452040.0,-25.4998370213564,-49.3545044201704,NÃO,06:01:11
81452040.0,-25.4998370213564,-49.3545044201704,2,06:02:23,88,81220090.0,-25.4539760939031,-49.3149024143145,NÃO,06:06:22
81220090.0,-25.4539760939031,-49.3149024143145,2,06:07:34,88,81280125.0,-25.4406127564945,-49.3601132684004,NÃO,06:10:59
81280125.0,-25.4406127564945,-49.3601132684004,2,06:12:11,88,81280048.0,-25.4357441112655,-49.361230111158,NÃO,06:12:33
81280048.0,-25.4357441112655,-49.361230111158,2,06:13:45,84,80810070.0,-25.4171734750828,-49.2912702953003,NÃO,06:18:30
80810070.0,-25.4171734750828,-49.2912702953003,2,06:19:42,96,80710350.0,-25.4333576000608,-49.3086768002282,NÃO,06:21:27
80710350.0,-25.4333576000608,-49.3086768002282,2,06:22:39,92,80510325.0,-25.4198156998607,-49.2790781765687,NÃO,06:24:38
80510325.0,-25.4198156998607,-49.2790781765687,2,06:25:50,44,82100470.0,-25.3984034918396,-49.2952852364297,NÃO,06:29:33
82100470.0,-25.3984034918396,-49.2952852364297,2,06:30:45,88,80740199.0,-25.4437465384921,-49.3130473847111,NÃO,06:34:48
80740199.0,-25.4437465384921,-49.3130473847111,2,06:36:00,88,80710390.0,-25.43427248628,-49.3055074800751,NÃO,06:36:48
80710390.0,-25.43427248628,-49.3055074800751,2,06:38:00,88,82100270.0,-25.4014680627492,-49.2883068119821,NÃO,06:40:30
82100270.0,-25.4014680627492,-49.2883068119821,2,06:41:42,80,80710600.0,-25.4224698510365,-49.3006978054742,NÃO,06:43:57
80710600.0,-25.4224698510365,-49.3006978054742,2,06:45:09,88,82020560.0,-25.401157660715,-49.3241349981993,NÃO,06:47:25
82020560.0,-25.401157660715,-49.3241349981993,2,06:48:37,88,82015100.0,-25.4177303741766,-49.3254408265132,NÃO,06:50:00
82015100.0,-25.4177303741766,-49.3254408265132,2,06:51:12,88,81270220.0,-25.4591060306723,-49.3531713829059,NÃO,06:55:18
81270220.0,-25.4591060306723,-49.3531713829059,2,06:56:30,80,81350712.0,-25.4960801542241,-49.3371847691929,NÃO,06:59:58
81350712.0,-25.4960801542241,-49.3371847691929,2,07:01:10,84,81480141.0,-25.5562061667039,-49.3231896667236,NÃO,07:06:03
81480141.0,-25.5562061667039,-49.3231896667236,2,07:07:15,64,81470055.0,-25.5630048148415,-49.3383968771216,NÃO,07:08:51
81470055.0,-25.5630048148415,-49.3383968771216,2,07:10:03,40,81470255.0,-25.569630444458,-49.3374921110026,NÃO,07:11:10
